id,date,input,output
770,2017,"In 2017, <extra_id_0> is the head of the government of Basse-Terre.",<extra_id_0> Marie-Luce Penchard <extra_id_1>
771,2017,"In 2017, Kevin Pietersen plays for <extra_id_0>.",<extra_id_0> Melbourne Stars <extra_id_1>
772,2017,"In 2017, Valpak is owned by <extra_id_0>.",<extra_id_0> Cox Enterprises <extra_id_1>
773,2017,"In 2017, José Ramón de la Morena works for <extra_id_0>.",<extra_id_0> Onda Cero <extra_id_1>
774,2017,"In 2017, Bekim Balaj plays for <extra_id_0>.",<extra_id_0> Albania national association football team <extra_id_1>
775,2017,"In 2017, Scott Morrison holds the position of <extra_id_0>.",<extra_id_0> Treasurer of Australia <extra_id_1>
776,2017,"In 2017, Almazbek Atambayev holds the position of <extra_id_0>.",<extra_id_0> President of Kyrgyzstan <extra_id_1>
777,2017,"In 2017, Carsen Stringer attended <extra_id_0>.",<extra_id_0> University College London <extra_id_1>
778,2017,"In 2017, Philippe Coutinho plays for <extra_id_0>.",<extra_id_0> Brazil national football team <extra_id_1>
779,2017,"In 2017, Sarah T. Roberts works for <extra_id_0>.",<extra_id_0> UCLA Graduate School of Education and Information Studies <extra_id_1>
780,2017,"In 2017, Andrus Ansip holds the position of <extra_id_0>.",<extra_id_0> European Commissioner for Digital Agenda <extra_id_1>
781,2017,"In 2017, Todd Young holds the position of <extra_id_0>.",<extra_id_0> United States senator <extra_id_1>
782,2017,"In 2017, Owen Smith holds the position of <extra_id_0>.",<extra_id_0> Shadow Secretary of State for Northern Ireland <extra_id_1>
783,2017,"In 2017, <extra_id_0> is the head coach of Los Angeles Galaxy.",<extra_id_0> Sigi Schmid <extra_id_1>
784,2017,"In 2017, Franck de Lapersonne is a member of the <extra_id_0>.",<extra_id_0> The Patriots <extra_id_1>
785,2017,"In 2017, Michael Brown plays for <extra_id_0>.",<extra_id_0> Port Vale F.C. <extra_id_1>
786,2017,"In 2017, <extra_id_0> is the chair of HSBC.",<extra_id_0> Mark Tucker <extra_id_1>
787,2017,"In 2017, David M. Evans works for <extra_id_0>.",<extra_id_0> The University of Queensland <extra_id_1>
788,2017,"In 2017, <extra_id_0> is the chair of Ocado.",<extra_id_0> Stuart Rose <extra_id_1>
789,2017,"In 2017, Alan Kelly holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
790,2017,"In 2017, Marcus Berg plays for <extra_id_0>.",<extra_id_0> Panathinaikos F.C. <extra_id_1>
791,2017,"In 2017, <extra_id_0> is the head coach of FC Dnepr Mogilev.",<extra_id_0> Aleksandr Sednyov <extra_id_1>
792,2017,"In 2017, Philip Hammond holds the position of <extra_id_0>.",<extra_id_0> Chancellor of the Exchequer <extra_id_1>
793,2017,"In 2017, Flåm Line is owned by <extra_id_0>.",<extra_id_0> Bane NOR <extra_id_1>
794,2017,"In 2017, Christopher Barner-Kowollik works for <extra_id_0>.",<extra_id_0> Queensland University of Technology <extra_id_1>
795,2017,"In 2017, Finnkino is owned by <extra_id_0>.",<extra_id_0> AMC Theatres <extra_id_1>
796,2017,"In 2017, Independent Tribune is owned by <extra_id_0>.",<extra_id_0> Berkshire Hathaway <extra_id_1>
797,2017,"In 2017, Joan Rigol i Roig is a member of the <extra_id_0>.",<extra_id_0> Democrats of Catalonia <extra_id_1>
798,2017,"In 2017, Trey Burke plays for <extra_id_0>.",<extra_id_0> Utah Jazz <extra_id_1>
799,2017,"In 2017, <extra_id_0> is the head coach of Gold Coast Football Club.",<extra_id_0> Stuart Dew <extra_id_1>
800,2017,"In 2017, Timothy Masiu is a member of the <extra_id_0>.",<extra_id_0> National Alliance Party <extra_id_1>
801,2017,"In 2017, Barry Gardiner holds the position of <extra_id_0>.",<extra_id_0> Shadow Secretary of State for International Trade <extra_id_1>
802,2017,"In 2017, Stephen Urban is a member of the <extra_id_0>.",<extra_id_0> Democratic Party <extra_id_1>
803,2017,"In 2017, Craig Silverstein works for <extra_id_0>.",<extra_id_0> Khan Academy <extra_id_1>
804,2017,"In 2017, Pavlos Polakis is a member of the <extra_id_0>.",<extra_id_0> SYRIZA <extra_id_1>
805,2017,"In 2017, <extra_id_0> is the chair of Jammu and Kashmir People's Democratic Party.",<extra_id_0> Mehbooba Mufti <extra_id_1>
806,2017,"In 2017, <extra_id_0> is the head of the government of Hanover.",<extra_id_0> Stefan Schostok <extra_id_1>
807,2017,"In 2017, Léa Salamé works for <extra_id_0>.",<extra_id_0> France Inter <extra_id_1>
808,2017,"In 2017, Ali Fasir plays for <extra_id_0>.",<extra_id_0> New Radiant SC <extra_id_1>
809,2017,"In 2017, Vivian Li works for <extra_id_0>.",<extra_id_0> Francis Crick Institute <extra_id_1>
810,2017,"In 2017, Chris Andrews is a member of the <extra_id_0>.",<extra_id_0> Sinn Féin <extra_id_1>
811,2017,"In 2017, Manuel Bartlett Díaz is a member of the <extra_id_0>.",<extra_id_0> National Regeneration Movement <extra_id_1>
812,2017,"In 2017, Lee Nak-yon holds the position of <extra_id_0>.",<extra_id_0> Prime Minister of South Korea <extra_id_1>
813,2017,"In 2017, <extra_id_0> is the head coach of Valencia CF.",<extra_id_0> Marcelino García Toral <extra_id_1>
814,2017,"In 2017, Melanie Keen works for <extra_id_0>.",<extra_id_0> Iniva <extra_id_1>
815,2017,"In 2017, <extra_id_0> is the chair of Conservative Party.",<extra_id_0> Theresa May <extra_id_1>
816,2017,"In 2017, Maxim Reshetnikov works for <extra_id_0>.",<extra_id_0> Government of Moscow <extra_id_1>
817,2017,"In 2017, Roy Blunt holds the position of <extra_id_0>.",<extra_id_0> United States senator <extra_id_1>
818,2017,"In 2017, Whitney Engen plays for <extra_id_0>.",<extra_id_0> Boston Breakers <extra_id_1>
819,2017,"In 2017, Quinn Slobodian works for <extra_id_0>.",<extra_id_0> Harvard University <extra_id_1>
820,2017,"In 2017, <extra_id_0> is the head coach of AFC Ajax.",<extra_id_0> Erik ten Hag <extra_id_1>
821,2017,"In 2017, Craig Gordon plays for <extra_id_0>.",<extra_id_0> Celtic F.C. <extra_id_1>
822,2017,"In 2017, Susan Rice holds the position of <extra_id_0>.",<extra_id_0> National Security Advisor <extra_id_1>
823,2017,"In 2017, John L. Hennessy holds the position of <extra_id_0>.",<extra_id_0> director <extra_id_1>
824,2017,"In 2017, <extra_id_0> is the head coach of FK Jablonec.",<extra_id_0> Václav Kotal <extra_id_1>
825,2017,"In 2017, Wolfgang Dahmen works for <extra_id_0>.",<extra_id_0> University of South Carolina <extra_id_1>
826,2017,"In 2017, Josep Ramon Bosch i Codina is a member of the <extra_id_0>.",<extra_id_0> People's Party <extra_id_1>
827,2017,"In 2017, <extra_id_0> is the chair of Swedish People's Party of Finland.",<extra_id_0> Anna-Maja Henriksson <extra_id_1>
828,2017,"In 2017, Jerome Guillen works for <extra_id_0>.","<extra_id_0> Tesla, Inc. <extra_id_1>"
829,2017,"In 2017, <extra_id_0> is the head coach of Cardiff City F.C..",<extra_id_0> Neil Warnock <extra_id_1>
830,2017,"In 2017, Rafael van der Vaart plays for <extra_id_0>.",<extra_id_0> Real Betis Balompié <extra_id_1>
831,2017,"In 2017, Amy Adams holds the position of <extra_id_0>.",<extra_id_0> Minister of Justice <extra_id_1>
832,2017,"In 2017, Carola-Bibiane Schönlieb works for <extra_id_0>.",<extra_id_0> University of Cambridge <extra_id_1>
833,2017,"In 2017, Cristiano Ronaldo plays for <extra_id_0>.",<extra_id_0> Real Madrid CF <extra_id_1>
834,2017,"In 2017, <extra_id_0> is the head of the government of Maguindanao.",<extra_id_0> Esmael Mangudadatu <extra_id_1>
835,2017,"In 2017, Jole Santelli is a member of the <extra_id_0>.",<extra_id_0> Forza Italia (2013) <extra_id_1>
836,2017,"In 2017, Hope Hicks holds the position of <extra_id_0>.",<extra_id_0> White House Communications Director <extra_id_1>
837,2017,"In 2017, Tyson Chandler plays for <extra_id_0>.",<extra_id_0> Dallas Mavericks <extra_id_1>
838,2017,"In 2017, Suzan DelBene holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
839,2017,"In 2017, Paul Golding is a member of the <extra_id_0>.",<extra_id_0> Britain First <extra_id_1>
840,2017,"In 2017, Paola Binetti is a member of the <extra_id_0>.",<extra_id_0> Union of the Centre <extra_id_1>
841,2017,"In 2017, Petr Ježek is a member of the <extra_id_0>.",<extra_id_0> ANO 2011 <extra_id_1>
842,2017,"In 2017, <extra_id_0> is the head of the government of Budapest District IV.",<extra_id_0> Zsolt Wintermantel <extra_id_1>
843,2017,"In 2017, Aurore Lalucq is a member of the <extra_id_0>.",<extra_id_0> Génération.s <extra_id_1>
844,2017,"In 2017, Maikel Kieftenbeld plays for <extra_id_0>.",<extra_id_0> Birmingham City F.C. <extra_id_1>
845,2017,"In 2017, Yong Hye-in is a member of the <extra_id_0>.",<extra_id_0> Labor Party <extra_id_1>
846,2017,"In 2017, Andy Carroll plays for <extra_id_0>.",<extra_id_0> West Ham United F.C. <extra_id_1>
847,2017,"In 2017, <extra_id_0> is the head of the government of Tartu City.",<extra_id_0> Urmas Klaas <extra_id_1>
848,2017,"In 2017, André Schembri plays for <extra_id_0>.",<extra_id_0> AC Omonia <extra_id_1>
849,2017,"In 2017, Carlos Zambrano plays for <extra_id_0>.",<extra_id_0> Eintracht Frankfurt <extra_id_1>
850,2017,"In 2017, <extra_id_0> is the head of the government of Vitré Communauté.",<extra_id_0> Pierre Méhaignerie <extra_id_1>
851,2017,"In 2017, Østfold Line is owned by <extra_id_0>.",<extra_id_0> Bane NOR <extra_id_1>
852,2017,"In 2017, Kaja Kallas works for <extra_id_0>.",<extra_id_0> European Parliament <extra_id_1>
853,2017,"In 2017, Dimitris Kremastinos is a member of the <extra_id_0>.",<extra_id_0> Democratic Alignment <extra_id_1>
854,2017,"In 2017, Li Keqiang holds the position of <extra_id_0>.",<extra_id_0> Premier of the State Council of the People's Republic of China <extra_id_1>
855,2017,"In 2017, <extra_id_0> is the head of the government of Saguenay.",<extra_id_0> Josée Néron <extra_id_1>
856,2017,"In 2017, <extra_id_0> is the head coach of Yuzuru Hanyū.",<extra_id_0> Brian Orser <extra_id_1>
857,2017,"In 2017, Călin Popescu-Tăriceanu is a member of the <extra_id_0>.",<extra_id_0> Alliance of Liberals and Democrats Party (Romania) <extra_id_1>
858,2017,"In 2017, Levi Mackin plays for <extra_id_0>.",<extra_id_0> Flint Town United F.C. <extra_id_1>
859,2017,"In 2017, Tyler Dorsey attended <extra_id_0>.",<extra_id_0> University of Oregon <extra_id_1>
860,2017,"In 2017, <extra_id_0> is the head of the government of Saratov Oblast.",<extra_id_0> Valery Radayev <extra_id_1>
861,2017,"In 2017, Jacqui Lambie is a member of the <extra_id_0>.",<extra_id_0> Jacqui Lambie Network <extra_id_1>
862,2017,"In 2017, <extra_id_0> is the head coach of AS Monaco FC.",<extra_id_0> Leonardo Jardim <extra_id_1>
863,2017,"In 2017, Isaac Humphries attended <extra_id_0>.",<extra_id_0> University of Kentucky <extra_id_1>
864,2017,"In 2017, Tim Walz holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
865,2017,"In 2017, <extra_id_0> is the chair of Union of European Football Associations.",<extra_id_0> Aleksander Čeferin <extra_id_1>
866,2017,"In 2017, Shpend Ahmeti is a member of the <extra_id_0>.",<extra_id_0> Vetëvendosje! <extra_id_1>
867,2017,"In 2017, Chris Turney works for <extra_id_0>.",<extra_id_0> University of New South Wales <extra_id_1>
868,2017,"In 2017, Viviane Reding holds the position of <extra_id_0>.",<extra_id_0> member of the European Parliament <extra_id_1>
869,2017,"In 2017, U. Reneé Hall works for <extra_id_0>.",<extra_id_0> Dallas Police Department <extra_id_1>
870,2017,"In 2017, Jim Justice is a member of the <extra_id_0>.",<extra_id_0> Democratic Party <extra_id_1>
871,2017,"In 2017, Ari Kelman works for <extra_id_0>.",<extra_id_0> Pennsylvania State University <extra_id_1>
872,2017,"In 2017, Politico Europe is owned by <extra_id_0>.",<extra_id_0> Axel Springer SE <extra_id_1>
873,2017,"In 2017, Sonja Kovač attended <extra_id_0>.",<extra_id_0> New York Film Academy <extra_id_1>
874,2017,"In 2017, Jacques Le Nay is a member of the <extra_id_0>.",<extra_id_0> Union of Democrats and Independents <extra_id_1>
875,2017,"In 2017, Christodoulos I. Stefanadis works for <extra_id_0>.",<extra_id_0> Emory University School of Medicine <extra_id_1>
876,2017,"In 2017, McKenzie Milton attended <extra_id_0>.",<extra_id_0> University of Central Florida <extra_id_1>
877,2017,"In 2017, <extra_id_0> is the head coach of KF Tirana.",<extra_id_0> Mirel Josa <extra_id_1>
878,2017,"In 2017, Margaret Leinen works for <extra_id_0>.","<extra_id_0> University of California, San Diego <extra_id_1>"
879,2017,"In 2017, Naz Baloch is a member of the <extra_id_0>.",<extra_id_0> Pakistan Peoples Party <extra_id_1>
880,2017,"In 2017, Kylie Moore-Gilbert attended <extra_id_0>.",<extra_id_0> University of Melbourne <extra_id_1>
881,2017,"In 2017, <extra_id_0> is the chair of Economic Community of West African States.",<extra_id_0> Ellen Johnson Sirleaf <extra_id_1>
882,2017,"In 2017, Adam Hammill plays for <extra_id_0>.",<extra_id_0> Barnsley F.C. <extra_id_1>
883,2017,"In 2017, <extra_id_0> is the chair of National Assembly.",<extra_id_0> Ousseini Tinni <extra_id_1>
884,2017,"In 2017, <extra_id_0> is the chair of National Assembly.",<extra_id_0> Chung Sye-kyun <extra_id_1>
885,2017,"In 2017, Anne-Sophie Lapix works for <extra_id_0>.",<extra_id_0> France 5 <extra_id_1>
886,2017,"In 2017, Anthony Annan plays for <extra_id_0>.",<extra_id_0> Helsingin Jalkapalloklubi <extra_id_1>
887,2017,"In 2017, Ed Davey holds the position of <extra_id_0>.",<extra_id_0> Liberal Democrat Home Affairs spokesman <extra_id_1>
888,2017,"In 2017, Sorin Cîmpeanu is a member of the <extra_id_0>.",<extra_id_0> Alliance of Liberals and Democrats Party (Romania) <extra_id_1>
889,2017,"In 2017, <extra_id_0> is the head coach of Heart of Midlothian F.C..",<extra_id_0> Craig Levein <extra_id_1>
890,2017,"In 2017, Ashlyn Harris plays for <extra_id_0>.",<extra_id_0> Orlando Pride <extra_id_1>
891,2017,"In 2017, <extra_id_0> is the head coach of FC Nordsjælland.",<extra_id_0> Kasper Hjulmand <extra_id_1>
892,2017,"In 2017, <extra_id_0> is the head of the government of Vanuatu.",<extra_id_0> Charlot Salwai <extra_id_1>
893,2017,"In 2017, Naomichi Ueda plays for <extra_id_0>.",<extra_id_0> Japan national under-23 football team <extra_id_1>
894,2017,"In 2017, Marios Matsakis is a member of the <extra_id_0>.",<extra_id_0> Democratic Party <extra_id_1>
895,2017,"In 2017, Ricardo Carvalho plays for <extra_id_0>.",<extra_id_0> Shanghai SIPG F.C. <extra_id_1>
896,2017,"In 2017, Rhyne Howard attended <extra_id_0>.",<extra_id_0> Bradley Central High School <extra_id_1>
897,2017,"In 2017, <extra_id_0> is the head of the government of Gävleborg county.",<extra_id_0> Per Bill <extra_id_1>
898,2017,"In 2017, Joachim Starbatty is a member of the <extra_id_0>.",<extra_id_0> Liberal Conservative Reformers <extra_id_1>
899,2017,"In 2017, Phiwa Nkambule works for <extra_id_0>.",<extra_id_0> Riovic <extra_id_1>
900,2017,"In 2017, Toni Postius Terrado is a member of the <extra_id_0>.",<extra_id_0> Catalan European Democratic Party <extra_id_1>
901,2017,"In 2017, Anna Theologou is a member of the <extra_id_0>.",<extra_id_0> Citizens' Alliance <extra_id_1>
902,2017,"In 2017, <extra_id_0> is the chair of Social Democratic Party of Germany.",<extra_id_0> Martin Schulz <extra_id_1>
903,2017,"In 2017, <extra_id_0> is the chair of Asian Development Bank.",<extra_id_0> Takehiko Nakao <extra_id_1>
904,2017,"In 2017, Kiya Johnson attended <extra_id_0>.",<extra_id_0> Coppell High School <extra_id_1>
905,2017,"In 2017, Ruthy Hebard attended <extra_id_0>.",<extra_id_0> University of Oregon <extra_id_1>
906,2017,"In 2017, Barbara Graziosi works for <extra_id_0>.",<extra_id_0> Durham University <extra_id_1>
907,2017,"In 2017, <extra_id_0> is the chair of People's Freedom Party.",<extra_id_0> Mikhail Kasyanov <extra_id_1>
908,2017,"In 2017, Sandro Mamukelashvili attended <extra_id_0>.",<extra_id_0> Montverde Academy <extra_id_1>
909,2017,"In 2017, Helen Clare Bostock works for <extra_id_0>.",<extra_id_0> National Institute of Water and Atmospheric Research <extra_id_1>
910,2017,"In 2017, Monica Macovei is a member of the <extra_id_0>.",<extra_id_0> Right Alternative <extra_id_1>
911,2017,"In 2017, <extra_id_0> is the head of the government of Togo.",<extra_id_0> Komi Klassou <extra_id_1>
912,2017,"In 2017, Andrés Iniesta plays for <extra_id_0>.",<extra_id_0> FC Barcelona <extra_id_1>
913,2017,"In 2017, Noemí de Miguel works for <extra_id_0>.",<extra_id_0> Movistar+ <extra_id_1>
914,2017,"In 2017, Henrietta Harrison works for <extra_id_0>.",<extra_id_0> University of Oxford <extra_id_1>
915,2017,"In 2017, <extra_id_0> is the chair of Embassy of Ukraine, Minsk.",<extra_id_0> Ihor Kyzym <extra_id_1>
916,2017,"In 2017, Peadar Tóibín is a member of the <extra_id_0>.",<extra_id_0> Sinn Féin <extra_id_1>
917,2017,"In 2017, Ramires plays for <extra_id_0>.",<extra_id_0> Jiangsu Suning F.C. <extra_id_1>
918,2017,"In 2017, <extra_id_0> is the chair of Financial Reporting Council.",<extra_id_0> Winfried Bischoff <extra_id_1>
919,2017,"In 2017, Vassilis Spanoulis plays for <extra_id_0>.",<extra_id_0> Olympiacos B.C. <extra_id_1>
920,2017,"In 2017, Westfield Montgomery is owned by <extra_id_0>.",<extra_id_0> Westfield Corporation <extra_id_1>
921,2017,"In 2017, Kelsey Plum plays for <extra_id_0>.",<extra_id_0> Fenerbahçe Women's Basketball <extra_id_1>
922,2017,"In 2017, Kelsey Plum attended <extra_id_0>.",<extra_id_0> University of Washington <extra_id_1>
923,2017,"In 2017, Margaret M. Hyland works for <extra_id_0>.",<extra_id_0> University of Waikato <extra_id_1>
924,2017,"In 2017, Shigefumi Matsuzawa is a member of the <extra_id_0>.",<extra_id_0> independent politician <extra_id_1>
925,2017,"In 2017, Wojciech Szczęsny plays for <extra_id_0>.",<extra_id_0> Arsenal F.C. <extra_id_1>
